Nasir Kasmi El,Mittelfeld,22,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivica Grlic,Mittelfeld,29,MSV Duisburg,-2,0,0,-2,-4,9,0,0,0,-10,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2
Markus Hausweiler,Mittelfeld,29,MSV Duisburg,0,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markus Kurth,Mittelfeld,32,MSV Duisburg,3,0,6,-1,-2,-2,8,-6,0,-6,9,-4,0,-4,2,-9,0,-4,6,-2,0,0,-2,-6,-6,0,0,0,2,0,-2,3,-4,-2
Dirk Lottner,Mittelfeld,33,MSV Duisburg,0,0,0,0,-2,-2,-1,-2,-6,0,2,-6,0,3,0,0,-2,-4,0,2,-6,-1,3,0,0,0,0,0,0,0,0,0,0,0
Mike Rietpietsch,Mittelfeld,31,MSV Duisburg,0,-4,0,0,0,0,0,0,-6,0,0,0,-6,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mihai Tararache,Mittelfeld,27,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,2,-6,10,-9,0,-6,-2,-4,7,0,-8,0,3,4
Tobias Willi,Mittelfeld,25,MSV Duisburg,6,-4,0,-2,1,0,2,1,-4,0,0,0,-2,-4,-2,-4,-4,0,0,-6,0,0,0,0,0,0,-2,-2,2,0,0,2,-6,0
Abdelaziz Ahanfouf,Sturm,27,MSV Duisburg,5,-1,-6,0,0,1,-6,1,-6,0,-2,0,-6,1,-2,7,0,0,0,0,0,0,0,0,-6,-6,-2,-6,2,-2,-1,12,0,-6
Jung-Hwan Ahn,Sturm,29,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,-1,0,0,0,-6,0,0,0,0,0,5,1,0
Josef Ivanovic,Sturm,31,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klemen Lavric,Sturm,24,MSV Duisburg,0,1,-2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-2,7,12,8,-6,0,-1,-4,-6,-2,-6,-5,0,-4,-6
Kai Michalke,Sturm,29,MSV Duisburg,-2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niklas Stegmann,Sturm,18,MSV Duisburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Houdt van,Sturm,28,MSV Duisburg,0,0,1,-2,-4,0,0,0,-6,-8,0,0,0,0,2,-1,-6,0,0,0,0,0,-2,-6,0,-6,0,3,-2,-6,-6,0,0,-4
Oka Nikolov,Tor,31,Eintracht Frankfurt,0,0,4,2,2,6,0,0,4,2,-2,2,2,2,-2,4,4,6,-6,6,4,2,-4,2,2,2,2,8,0,4,4,4,2,6
Markus Pröll,Tor,25,Eintracht Frankfurt,-6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan Zimmermann,Tor,20,Eintracht Frankfurt,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mounir Chaftar,Abwehr,19,Eintracht Frankfurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Abwehr,26,Eintracht Frankfurt,0,0,0,0,-2,2,-2,2,2,9,0,6,0,4,3,4,5,2,0,0,2,-1,-6,6,0,4,0,0,0,0,0,0,0,0
Daniyel Cimen,Abwehr,20,Eintracht Frankfurt,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-4,0,2,-4,-2,0
Patrick Ochs,Abwehr,21,Eintracht Frankfurt,-4,0,0,-4,0,0,2,2,2,2,-2,2,1,0,0,0,0,0,0,0,0,0,-2,0,-4,2,0,0,0,-4,0,-2,6,-2
Marko Rehmer,Abwehr,33,Eintracht Frankfurt,-4,0,2,-2,0,2,-6,0,0,5,0,0,6,2,0,2,-2,0,-2,0,2,0,-6,-1,-4,-2,9,-6,0,0,0,0,0,0
Marco Russ,Abwehr,19,Eintracht Frankfurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,-2,-4,-2,-2
Christoph Spycher,Abwehr,27,Eintracht Frankfurt,-4,-2,2,-4,-2,2,0,0,-2,0,-4,2,-2,2,2,2,0,-2,0,0,0,0,0,0,0,0,-6,-2,0,-2,0,0,0,-2
